match_id,match_date,season,matchweek,matchweek_num,referee,home_team,away_team,home_goals,away_goals,goal_difference,home_xg,away_xg,home_non_penalty_xg,away_non_penalty_xg,home_xg_against,away_xg_against,home_post_shot_xg,away_post_shot_xg,home_goals_minus_xg,away_goals_minus_xg,home_post_shot_xg_diff,away_post_shot_xg_diff,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_avg_shot_distance,away_avg_shot_distance,home_shots_on_target_against,away_shots_on_target_against,home_saves,away_saves,home_clean_sheets,away_clean_sheets,home_possession,away_possession,home_free_kicks,away_free_kicks,home_penalties_scored,away_penalties_scored,home_penalties_attempted,away_penalties_attempted,home_passes_completed,away_passes_completed,home_passes_attempted,away_passes_attempted,home_total_distance_progressed,away_total_distance_progressed,home_progressive_distance,away_progressive_distance,home_progressive_carries,away_progressive_carries,home_assists,away_assists,home_expected_assisted_goals,away_expected_assisted_goals,home_expected_assists,away_expected_assists,home_key_passes,away_key_passes,home_shot_creating_actions,away_shot_creating_actions,home_goal_creating_actions,away_goal_creating_actions,home_miscontrols,away_miscontrols,home_dispossessed,away_dispossessed,home_recoveries,away_recoveries,home_tackles,away_tackles,home_tackles_won,away_tackles_won,home_interceptions,away_interceptions,home_defensive_actions,away_defensive_actions,home_blocks,away_blocks,home_clearances,away_clearances,result,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result_numeric,shots_difference,shots_on_target_difference,possession_difference,xg_difference,npxg_difference,post_shot_xg_difference,saves_difference,clean_sheets_difference,home_shot_efficiency,away_shot_efficiency,home_shot_accuracy,away_shot_accuracy,b365_prob_home,b365_prob_draw,b365_prob_away,b365_prob_home_norm,b365_prob_draw_norm,b365_prob_away_norm,b365_prob_over25,b365_prob_under25,b365_prob_over25_norm,b365_prob_under25_norm,home_points,away_points,home_cum,away_cum,home_rank_proxy,away_rank_proxy,rank_difference,home_points_last5,home_goals_for_last5,home_goals_against_last5,home_goal_diff_last5,home_wins_last5,home_draws_last5,home_losses_last5,home_form_index,home_avg_shots_last5,home_avg_sot_last5,home_avg_xg_last5,home_avg_poss_last5,away_points_last5,away_goals_for_last5,away_goals_against_last5,away_goal_diff_last5,away_wins_last5,away_draws_last5,away_losses_last5,away_form_index,away_avg_shots_last5,away_avg_sot_last5,away_avg_xg_last5,away_avg_poss_last5
2021-08-28_aston_villa_brentford,2021-08-28,2022,Matchweek 3,3,Peter Bankes,aston villa,brentford,1,1,0,0.7,0.9,0.7,0.9,0.9,0.7,1.0,1.1,0.3,0.1,0.0,0.1,7.0,9.0,5.0,2.0,13.8,15.6,2.0,5.0,1.0,4.0,0.0,0.0,46,54,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,14.0,16.0,5471.0,6499.0,2449.0,2605.0,18.0,9.0,1.0,1.0,0.5,0.9,0.5,1.1,6.0,9.0,13.0,17.0,2.0,2.0,17.0,13.0,12.0,6.0,291.0,355.0,13.0,16.0,6.0,12.0,4.0,6.0,17.0,22.0,11.0,10.0,16.0,24.0,D,15,14,3,2,3,3,0,0,0,-2.0,3.0,-8,-0.20000000000000007,-0.20000000000000007,-0.10000000000000009,-3.0,0.0,0.14285714285714285,0.1111111111111111,0.7142857142857143,0.2222222222222222,0.5128205128205129,0.2777777777777778,0.2631578947368421,0.4866595517609392,0.26360725720384204,0.24973319103521877,0.5263157894736842,0.5263157894736842,0.5,0.5,1,1,4,2,3,11,-8,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28_brighton_and_hove_albion_everton,2021-08-28,2022,Matchweek 3,3,Jonathan Moss,brighton and hove albion,everton,0,2,-2,0.7,1.4,0.7,0.6,1.4,0.7,1.9,0.1,-0.7,0.6,-0.1,0.1,14.0,13.0,3.0,4.0,22.3,21.2,5.0,3.0,3.0,3.0,0.0,1.0,65,35,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,19.0,10416.0,4364.0,3279.0,1906.0,23.0,16.0,0.0,1.0,0.5,0.6,0.7,0.2,10.0,12.0,27.0,22.0,0.0,4.0,18.0,20.0,11.0,14.0,549.0,261.0,25.0,17.0,16.0,10.0,10.0,15.0,35.0,32.0,10.0,8.0,15.0,16.0,A,7,9,4,5,1,2,0,0,-1,1.0,-1.0,30,-0.7,0.09999999999999998,1.7999999999999998,0.0,-1.0,0.0,0.15384615384615385,0.21428571428571427,0.3076923076923077,0.4347826086956522,0.3125,0.30303030303030304,0.41395531164249316,0.2975303802430419,0.2885143081144649,0.45454545454545453,0.6024096385542169,0.43005181347150256,0.5699481865284974,0,3,3,4,9,4,5,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28_liverpool_chelsea,2021-08-28,2022,Matchweek 3,3,Anthony Taylor,liverpool,chelsea,1,1,0,2.5,0.6,2.1,0.6,0.6,2.5,0.4,2.0,-1.5,0.4,-0.6,1.0,23.0,6.0,6.0,3.0,16.2,12.5,3.0,7.0,2.0,6.0,0.0,0.0,65,35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,2.0,20.0,10268.0,5071.0,3126.0,2279.0,25.0,9.0,0.0,1.0,1.5,0.6,1.3,0.3,16.0,6.0,38.0,12.0,1.0,2.0,17.0,21.0,18.0,13.0,627.0,292.0,16.0,26.0,9.0,12.0,11.0,21.0,27.0,47.0,10.0,12.0,8.0,36.0,D,13,4,12,3,0,2,0,1,0,17.0,3.0,30,1.9,1.5,-1.6,-4.0,0.0,0.043478260869565216,0.16666666666666666,0.2608695652173913,0.5,0.4081632653061224,0.30303030303030304,0.3448275862068966,0.3865105008077544,0.28695476575121165,0.32653473344103395,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,1,1,4,4,5,6,-1,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28_manchester_city_arsenal,2021-08-28,2022,Matchweek 3,3,Martin Atkinson,manchester city,arsenal,5,0,5,4.4,0.2,4.4,0.2,0.2,4.4,0.0,5.4,0.6,-0.2,0.0,0.4,25.0,1.0,10.0,0.0,14.8,6.8,0.0,10.0,0.0,5.0,1.0,0.0,80,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,23.0,10729.0,2877.0,3207.0,1310.0,32.0,2.0,4.0,0.0,3.8,0.2,3.6,0.2,21.0,1.0,49.0,2.0,10.0,0.0,8.0,9.0,2.0,8.0,710.0,141.0,14.0,9.0,10.0,6.0,4.0,12.0,18.0,21.0,5.0,3.0,3.0,30.0,H,5,7,14,0,1,2,0,1,1,24.0,10.0,60,4.2,4.2,-5.4,-5.0,1.0,0.2,0.0,0.4,0.0,0.8,0.16666666666666666,0.08333333333333333,0.7619047619047619,0.15873015873015872,0.07936507936507936,0.6369426751592356,0.42194092827004215,0.6015228426395939,0.398477157360406,3,0,6,0,1,17,-16,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28_newcastle_united_southampton,2021-08-28,2022,Matchweek 3,3,Paul Tierney,newcastle united,southampton,2,2,0,1.0,3.6,1.0,2.9,3.6,1.0,2.1,1.2,1.0,-1.6,0.1,-0.8,10.0,21.0,4.0,5.0,16.5,19.2,6.0,4.0,4.0,2.0,0.0,0.0,37,63,1.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,18.0,12.0,4435.0,6886.0,1907.0,2313.0,16.0,42.0,1.0,0.0,0.6,2.5,0.5,1.8,7.0,18.0,17.0,40.0,3.0,3.0,18.0,13.0,12.0,19.0,221.0,464.0,31.0,15.0,18.0,10.0,5.0,2.0,36.0,17.0,11.0,4.0,17.0,13.0,D,11,6,4,4,3,3,0,0,0,-11.0,-1.0,-26,-2.6,-1.9,0.9000000000000001,2.0,0.0,0.2,0.09523809523809523,0.4,0.23809523809523808,0.4,0.29411764705882354,0.35714285714285715,0.38049560351718625,0.2797761790567546,0.33972821742605913,0.5405405405405405,0.48780487804878053,0.5256410256410255,0.4743589743589744,1,1,1,1,12,13,-1,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28_norwich_city_leicester_city,2021-08-28,2022,Matchweek 3,3,Robert Jones,norwich city,leicester city,1,2,-1,1.5,1.5,0.7,1.5,1.5,1.5,1.6,1.3,-0.5,0.5,-0.4,0.3,13.0,9.0,3.0,3.0,22.6,16.0,3.0,4.0,1.0,3.0,0.0,0.0,45,55,1.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,16.0,13.0,5696.0,6578.0,2049.0,2223.0,13.0,28.0,0.0,2.0,0.5,0.6,0.4,0.2,8.0,5.0,22.0,16.0,2.0,3.0,20.0,7.0,9.0,9.0,311.0,388.0,18.0,17.0,15.0,12.0,15.0,9.0,33.0,26.0,6.0,8.0,20.0,17.0,A,8,9,9,9,2,1,0,0,-1,4.0,0.0,-10,0.0,-0.8,0.30000000000000004,-2.0,0.0,0.07692307692307693,0.2222222222222222,0.23076923076923078,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.5405405405405405,0.2119476268412439,0.27250409165302786,0.5155482815057284,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,0,3,0,3,18,10,8,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28_west_ham_united_crystal_palace,2021-08-28,2022,Matchweek 3,3,Stuart Attwell,west ham united,crystal palace,2,2,0,1.3,1.1,1.3,1.1,1.1,1.3,1.7,1.5,0.7,0.9,-0.3,-0.5,14.0,9.0,4.0,2.0,15.2,15.2,2.0,4.0,0.0,2.0,0.0,0.0,47,53,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,8.0,5936.0,7345.0,2359.0,2529.0,11.0,17.0,1.0,1.0,1.2,1.0,1.6,1.0,12.0,7.0,21.0,18.0,2.0,4.0,16.0,21.0,8.0,10.0,330.0,408.0,16.0,13.0,5.0,8.0,15.0,15.0,31.0,28.0,15.0,6.0,13.0,36.0,D,10,7,5,3,1,0,0,0,0,5.0,2.0,-6,0.19999999999999996,0.19999999999999996,0.19999999999999996,-2.0,0.0,0.14285714285714285,0.2222222222222222,0.2857142857142857,0.2222222222222222,0.6451612903225806,0.25,0.15384615384615385,0.6150206978119456,0.23832052040212892,0.1466587817859255,0.5263157894736842,0.5263157894736842,0.5,0.5,1,1,4,1,7,14,-7,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29_burnley_leeds_united,2021-08-29,2022,Matchweek 3,3,Michael Oliver,burnley,leeds united,1,1,0,1.0,1.2,1.0,1.2,1.2,1.0,1.0,1.2,0.0,-0.2,0.0,0.2,12.0,12.0,3.0,2.0,16.5,16.1,2.0,3.0,1.0,2.0,0.0,0.0,36,64,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,30.0,12.0,4259.0,8877.0,2239.0,3151.0,13.0,31.0,1.0,0.0,1.0,0.5,0.4,0.8,10.0,9.0,19.0,22.0,1.0,1.0,16.0,21.0,12.0,13.0,210.0,454.0,23.0,17.0,16.0,10.0,8.0,8.0,31.0,25.0,10.0,13.0,30.0,17.0,D,13,9,5,5,4,3,0,0,0,0.0,1.0,-28,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-1.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,0.3225806451612903,0.2857142857142857,0.4444444444444444,0.306420233463035,0.2714007782101167,0.42217898832684825,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,1,1,1,1,15,16,-1,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29_tottenham_hotspur_watford,2021-08-29,2022,Matchweek 3,3,Andre Marriner,tottenham hotspur,watford,1,0,1,1.0,0.8,1.0,0.8,0.8,1.0,0.5,1.2,0.0,-0.8,0.5,0.2,15.0,9.0,8.0,2.0,18.8,16.3,2.0,8.0,2.0,7.0,1.0,0.0,57,43,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,10.0,7363.0,6940.0,2178.0,2283.0,21.0,19.0,0.0,0.0,0.7,0.7,1.2,1.2,9.0,8.0,24.0,17.0,2.0,0.0,10.0,18.0,11.0,10.0,462.0,334.0,19.0,16.0,11.0,11.0,9.0,4.0,28.0,20.0,8.0,11.0,12.0,37.0,H,8,14,10,3,3,3,0,0,1,6.0,6.0,14,0.19999999999999996,0.19999999999999996,-0.7,-5.0,1.0,0.06666666666666667,0.0,0.5333333333333333,0.2222222222222222,0.7352941176470588,0.21052631578947367,0.1111111111111111,0.6956875508543532,0.19918633034987795,0.10512611879576893,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,3,0,6,0,2,19,-17,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29_wolverhampton_wanderers_manchester_united,2021-08-29,2022,Matchweek 3,3,Mike Dean,wolverhampton wanderers,manchester united,0,1,-1,2.1,0.6,2.1,0.6,0.6,2.1,0.4,1.2,-2.1,0.4,-0.6,1.2,15.0,10.0,5.0,3.0,15.9,18.8,3.0,5.0,2.0,5.0,0.0,1.0,44,56,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,9.0,4.0,6331.0,8422.0,2361.0,2656.0,23.0,24.0,0.0,1.0,0.9,0.6,0.8,0.7,10.0,7.0,25.0,17.0,0.0,1.0,11.0,11.0,4.0,13.0,362.0,495.0,16.0,8.0,9.0,5.0,7.0,13.0,23.0,21.0,11.0,7.0,21.0,18.0,A,7,9,5,7,3,4,0,0,-1,5.0,2.0,-12,1.5,1.5,-0.7999999999999999,-3.0,-1.0,0.0,0.1,0.3333333333333333,0.3,0.2,0.2857142857142857,0.5714285714285714,0.1891891891891892,0.27027027027027023,0.5405405405405405,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,0,3,0,4,20,8,12,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_arsenal_norwich_city,2021-09-11,2022,Matchweek 4,4,Michael Oliver,arsenal,norwich city,1,0,1,2.7,0.7,2.7,0.7,0.7,2.7,0.0,1.5,-1.7,-0.7,0.0,0.5,30.0,10.0,6.0,1.0,16.9,19.9,1.0,6.0,1.0,5.0,1.0,0.0,51,49,1.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,9.0,24.0,6914.0,5776.0,2630.0,2237.0,23.0,9.0,1.0,0.0,2.5,0.5,0.9,0.8,24.0,7.0,52.0,19.0,1.0,0.0,17.0,14.0,9.0,0.0,395.0,344.0,16.0,20.0,11.0,13.0,3.0,8.0,19.0,28.0,4.0,13.0,18.0,22.0,H,9,11,8,4,1,2,0,0,1,20.0,5.0,2,2.0,2.0,-1.5,-4.0,1.0,0.03333333333333333,0.0,0.2,0.1,0.6666666666666666,0.2173913043478261,0.16666666666666666,0.6344827586206896,0.20689655172413796,0.1586206896551724,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,3,0,3,0,8,17,-9,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_brentford_brighton_and_hove_albion,2021-09-11,2022,Matchweek 4,4,Graham Scott,brentford,brighton and hove albion,0,1,-1,0.4,0.3,0.4,0.3,0.3,0.4,0.5,0.0,-0.4,0.7,-0.5,0.0,7.0,4.0,1.0,2.0,20.3,19.0,2.0,1.0,1.0,1.0,0.0,1.0,41,59,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,18.0,21.0,4194.0,7407.0,2079.0,2320.0,14.0,8.0,0.0,1.0,0.4,0.3,0.3,0.4,7.0,4.0,14.0,8.0,0.0,2.0,20.0,13.0,15.0,12.0,267.0,420.0,21.0,16.0,17.0,11.0,13.0,12.0,34.0,28.0,12.0,13.0,20.0,15.0,A,9,12,1,6,3,2,0,0,-1,3.0,-1.0,-18,0.10000000000000003,0.10000000000000003,0.5,0.0,-1.0,0.0,0.25,0.14285714285714285,0.5,0.35714285714285715,0.3125,0.38167938931297707,0.33970826580226904,0.2972447325769854,0.3630470016207455,0.4,0.6535947712418301,0.3796526054590571,0.6203473945409429,0,3,3,6,9,1,8,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_chelsea_aston_villa,2021-09-11,2022,Matchweek 4,4,Stuart Attwell,chelsea,aston villa,3,0,3,1.3,1.2,1.3,1.2,1.2,1.3,0.8,2.2,1.7,-1.2,0.8,-0.8,12.0,18.0,4.0,6.0,22.6,18.6,6.0,4.0,6.0,1.0,1.0,0.0,57,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,11.0,7243.0,5867.0,2650.0,2635.0,18.0,16.0,2.0,0.0,0.8,0.8,0.3,0.5,8.0,10.0,20.0,31.0,4.0,0.0,16.0,17.0,6.0,3.0,413.0,290.0,15.0,12.0,6.0,9.0,7.0,12.0,22.0,24.0,7.0,11.0,39.0,19.0,H,11,11,4,11,1,4,0,0,1,-6.0,-2.0,14,0.10000000000000009,0.10000000000000009,-1.4000000000000001,5.0,1.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.78125,0.18181818181818182,0.09090909090909091,0.7412398921832885,0.1725067385444744,0.0862533692722372,0.5555555555555556,0.5,0.5263157894736842,0.47368421052631576,3,0,6,0,2,18,-16,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_crystal_palace_tottenham_hotspur,2021-09-11,2022,Matchweek 4,4,Jonathan Moss,crystal palace,tottenham hotspur,3,0,3,2.1,0.1,1.3,0.1,0.1,2.1,0.1,3.1,0.9,-0.1,0.1,0.1,17.0,2.0,3.0,1.0,17.5,19.1,1.0,4.0,1.0,1.0,1.0,0.0,62,38,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,22.0,7252.0,4133.0,2604.0,1651.0,24.0,4.0,2.0,0.0,1.0,0.1,1.6,0.1,10.0,2.0,32.0,4.0,5.0,0.0,23.0,16.0,8.0,7.0,436.0,249.0,17.0,16.0,13.0,10.0,6.0,11.0,23.0,27.0,13.0,8.0,13.0,36.0,H,13,15,8,2,2,1,0,1,1,15.0,2.0,24,2.0,1.2,-3.0,0.0,1.0,0.17647058823529413,0.0,0.17647058823529413,0.5,0.23809523809523808,0.2857142857142857,0.5263157894736842,0.22673031026252988,0.27207637231503584,0.5011933174224344,0.47619047619047616,0.5813953488372093,0.450261780104712,0.549738219895288,3,0,4,3,6,10,-4,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_leicester_city_manchester_city,2021-09-11,2022,Matchweek 4,4,Paul Tierney,leicester city,manchester city,0,1,-1,0.6,2.8,0.6,2.8,2.8,0.6,2.0,0.4,-0.6,-1.8,1.0,0.4,6.0,25.0,1.0,8.0,12.1,14.3,8.0,1.0,7.0,1.0,0.0,1.0,39,61,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,19.0,5.0,6016.0,9246.0,2414.0,2784.0,14.0,23.0,0.0,0.0,0.6,2.1,0.6,1.9,5.0,17.0,9.0,42.0,0.0,1.0,20.0,16.0,8.0,9.0,322.0,532.0,18.0,14.0,10.0,7.0,3.0,5.0,21.0,19.0,8.0,13.0,23.0,9.0,A,4,11,5,8,1,2,0,0,-1,-19.0,-7.0,-22,-2.1999999999999997,-2.1999999999999997,1.6,6.0,-1.0,0.0,0.04,0.16666666666666666,0.32,0.16666666666666666,0.25,0.6369426751592356,0.15818639798488665,0.23727959697732998,0.6045340050377834,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,0,3,3,3,11,12,-1,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_manchester_united_newcastle_united,2021-09-11,2022,Matchweek 4,4,Anthony Taylor,manchester united,newcastle united,4,1,3,2.5,0.4,2.5,0.4,0.4,2.5,0.7,2.1,1.5,0.6,-0.3,-1.9,21.0,12.0,6.0,3.0,20.5,22.5,3.0,6.0,2.0,2.0,0.0,0.0,63,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,27.0,10168.0,6029.0,2721.0,2050.0,35.0,14.0,3.0,1.0,1.5,0.3,0.9,0.2,17.0,7.0,36.0,18.0,7.0,2.0,15.0,9.0,8.0,11.0,597.0,317.0,19.0,17.0,11.0,10.0,4.0,13.0,23.0,30.0,9.0,9.0,11.0,21.0,H,9,2,7,3,1,0,0,0,1,9.0,3.0,26,2.1,2.1,-1.4000000000000001,0.0,0.0,0.19047619047619047,0.08333333333333333,0.2857142857142857,0.25,0.8474576271186441,0.13333333333333333,0.06666666666666667,0.8090614886731391,0.12729234088457386,0.06364617044228693,0.6944444444444444,0.36363636363636365,0.6563245823389022,0.3436754176610979,3,0,6,0,3,19,-16,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_southampton_west_ham_united,2021-09-11,2022,Matchweek 4,4,David Coote,southampton,west ham united,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0.3,0.1,-0.7,-0.7,0.3,0.1,11.0,13.0,2.0,3.0,14.2,20.0,3.0,2.0,3.0,2.0,1.0,1.0,42,58,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0,5593.0,8574.0,2083.0,3086.0,26.0,17.0,0.0,0.0,0.6,0.5,0.4,0.7,8.0,7.0,18.0,20.0,0.0,0.0,20.0,20.0,10.0,3.0,327.0,483.0,8.0,14.0,4.0,5.0,12.0,15.0,20.0,29.0,7.0,3.0,24.0,19.0,D,10,12,5,4,3,1,0,1,0,-2.0,-1.0,-16,0.0,0.0,0.19999999999999998,1.0,0.0,0.0,0.0,0.18181818181818182,0.23076923076923078,0.3448275862068966,0.2857142857142857,0.4166666666666667,0.3292826342610741,0.2728341826734614,0.39788318306546455,0.5813953488372093,0.47619047619047616,0.549738219895288,0.450261780104712,1,1,2,4,15,7,8,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11_watford_wolverhampton_wanderers,2021-09-11,2022,Matchweek 4,4,Peter Bankes,watford,wolverhampton wanderers,0,2,-2,0.2,2.2,0.2,2.2,2.2,0.2,1.8,0.2,-0.2,-1.2,0.8,0.2,6.0,14.0,2.0,5.0,23.1,16.4,5.0,2.0,4.0,2.0,0.0,1.0,45,55,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,4.0,6562.0,8059.0,2499.0,2628.0,19.0,31.0,0.0,0.0,0.1,1.6,0.2,1.3,3.0,11.0,11.0,27.0,0.0,1.0,14.0,16.0,9.0,9.0,332.0,449.0,20.0,19.0,11.0,13.0,8.0,9.0,28.0,28.0,12.0,2.0,23.0,20.0,A,15,13,6,8,3,3,0,0,-1,-8.0,-3.0,-10,-2.0,-2.0,1.6,2.0,-1.0,0.0,0.14285714285714285,0.3333333333333333,0.35714285714285715,0.29411764705882354,0.3125,0.4444444444444444,0.27982899339292655,0.29731830547998445,0.42285270112708895,0.4347826086956522,0.6211180124223602,0.411764705882353,0.588235294117647,0,3,3,3,13,14,-1,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12_leeds_united_liverpool,2021-09-12,2022,Matchweek 4,4,Craig Pawson,leeds united,liverpool,0,3,-3,1.2,4.3,1.2,4.3,4.3,1.2,2.8,0.5,-1.2,-1.3,-0.2,0.5,9.0,30.0,4.0,8.0,15.2,16.1,8.0,4.0,5.0,4.0,0.0,1.0,44,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,6265.0,8826.0,2393.0,3368.0,21.0,29.0,0.0,2.0,1.0,4.1,0.9,2.3,7.0,26.0,16.0,56.0,0.0,5.0,25.0,19.0,4.0,7.0,352.0,475.0,16.0,8.0,8.0,5.0,10.0,8.0,26.0,16.0,8.0,12.0,20.0,16.0,A,9,8,2,11,2,1,1,0,-1,-21.0,-4.0,-12,-3.0999999999999996,-3.0999999999999996,2.3,1.0,-1.0,0.0,0.1,0.4444444444444444,0.26666666666666666,0.23094688221709006,0.25,0.5714285714285714,0.21945293518300807,0.23755780233560622,0.5429892624813857,0.6369426751592356,0.42194092827004215,0.6015228426395939,0.398477157360406,0,3,1,6,16,4,12,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13_everton_burnley,2021-09-13,2022,Matchweek 4,4,Martin Atkinson,everton,burnley,3,1,2,1.4,1.0,1.4,1.0,1.0,1.4,0.5,2.0,1.6,0.0,-0.5,-1.0,14.0,11.0,6.0,6.0,19.5,16.8,6.0,6.0,5.0,3.0,0.0,0.0,52,48,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,20.0,13.0,6266.0,5788.0,2618.0,2220.0,11.0,5.0,3.0,1.0,1.1,1.0,0.6,1.2,11.0,10.0,23.0,19.0,6.0,2.0,24.0,12.0,5.0,8.0,336.0,297.0,10.0,10.0,6.0,7.0,15.0,19.0,25.0,29.0,11.0,15.0,20.0,13.0,H,3,6,4,6,1,1,0,0,1,3.0,0.0,4,0.3999999999999999,0.3999999999999999,-1.5,2.0,0.0,0.21428571428571427,0.09090909090909091,0.42857142857142855,0.5454545454545454,0.5882352941176471,0.26666666666666666,0.2,0.5576208178438662,0.2527881040892193,0.1895910780669145,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,3,0,6,0,5,20,-15,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17_newcastle_united_leeds_united,2021-09-17,2022,Matchweek 5,5,Mike Dean,newcastle united,leeds united,1,1,0,1.3,1.5,1.3,1.5,1.5,1.3,0.9,1.5,-0.3,-0.5,-0.1,0.5,17.0,22.0,7.0,9.0,19.2,20.4,9.0,7.0,8.0,6.0,0.0,0.0,35,65,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,21.0,7.0,4422.0,8290.0,2203.0,3190.0,15.0,21.0,1.0,1.0,1.1,1.4,0.8,1.1,13.0,18.0,29.0,38.0,2.0,2.0,14.0,14.0,11.0,8.0,222.0,493.0,17.0,19.0,10.0,9.0,9.0,6.0,26.0,25.0,5.0,10.0,29.0,14.0,D,9,11,4,5,2,2,0,0,0,-5.0,-2.0,-30,-0.19999999999999996,-0.19999999999999996,-0.6,2.0,0.0,0.058823529411764705,0.045454545454545456,0.4117647058823529,0.4090909090909091,0.3333333333333333,0.2777777777777778,0.4347826086956522,0.31870669745958424,0.26558891454965355,0.4157043879907621,0.6211180124223602,0.4347826086956522,0.588235294117647,0.411764705882353,1,1,2,2,14,15,-1,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18_aston_villa_everton,2021-09-18,2022,Matchweek 5,5,Craig Pawson,aston villa,everton,3,0,3,0.8,0.7,0.8,0.7,0.7,0.8,0.1,0.6,1.2,-0.7,0.1,-1.4,15.0,11.0,3.0,1.0,19.3,16.2,1.0,3.0,1.0,1.0,1.0,0.0,55,45,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,12.0,12.0,6509.0,4491.0,2598.0,1891.0,16.0,15.0,2.0,0.0,0.6,0.6,0.7,0.5,10.0,9.0,27.0,21.0,4.0,0.0,13.0,17.0,9.0,5.0,331.0,242.0,10.0,22.0,7.0,10.0,9.0,6.0,19.0,28.0,11.0,10.0,11.0,23.0,H,7,10,5,4,1,1,0,0,1,4.0,2.0,10,0.10000000000000009,0.10000000000000009,-0.5,0.0,1.0,0.2,0.0,0.2,0.09090909090909091,0.4166666666666667,0.30303030303030304,0.3333333333333333,0.3956834532374101,0.2877697841726619,0.31654676258992803,0.5,0.5555555555555556,0.47368421052631576,0.5263157894736842,3,0,7,4,1,9,-8,,,,,,,,,,,,,,,,,,,,,,,,
